PitcherId,id,Pitcher,birthDate,height,height_ft,pitchHand,primaryPosition,active,team,Temporada_Anio,strikeZoneTop,strikeZoneBottom
663453.0,663453,"Quijada, Hazahel",1997-09-18,"6' 2""",6.167,Left,Pitcher,true,LEO_MEX,Verano-2025,,
663603.0,663603,"Bates, Solomon",1997-03-16,"6' 2""",6.167,Right,Pitcher,true,GUE_MEX,Verano-2025,,
682640.0,682640,"Rodriguez, Osiel",2001-11-22,"6' 2""",6.167,Right,Pitcher,true,BRA_MEX,Verano-2025,,
646081.0,646081,"Benoit, Rodrigo",1994-02-23,"6' 2""",6.167,Right,Pitcher,true,BRA_MEX,Verano-2025,,
472551.0,472551,"Abad, Fernando",1985-12-17,"6' 2""",6.167,Left,Pitcher,true,VAQ_LAG,Verano-2025,,
665001.0,665001,"Kelley, Trevor",1992-10-20,"6' 2""",6.167,Right,Pitcher,true,LEO_MEX,Verano-2025,,
642856.0,642856,"Anguamea, Fabian",1993-12-21,"6' 2""",6.167,Right,Pitcher,true,AGU_VER,Verano-2025,,
677541.0,677541,"Vassalotti, Michele",2000-08-02,"6' 2""",6.167,Right,Pitcher,true,TIG_QUI,Verano-2025,,
491624.0,491624,"Valdez, César",1985-03-17,"6' 2""",6.167,Right,Pitcher,true,LEO_MEX,Verano-2025,,
642530.0,642530,"Reyes, Luis",1994-09-26,"6' 2""",6.167,Right,Pitcher,true,ACE_MEX,Verano-2025,,
676949.0,676949,"Hogan, Miller",1996-07-18,"6' 2""",6.167,Right,Pitcher,true,PIR_MEX,Verano-2025,,
573185.0,573185,"Straily, Dan",1988-12-01,"6' 2""",6.167,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
834996.0,834996,"Kowalski, Benjamin",1999-06-28,"6' 2""",6.167,Right,Pitcher,true,DOR_CHI,Verano-2025,,
665093.0,665093,"Grotz, Zac",1993-02-17,"6' 2""",6.167,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
681322.0,681322,"Grace, Regi",1999-12-10,"6' 2""",6.167,Right,Pitcher,true,GEN_MEX,Verano-2025,,
622742.0,622742,"Cordova, Rafael",1994-11-16,"6' 2""",6.167,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
656839.0,656839,"Perez, Jorge",1993-07-10,"6' 2""",6.167,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
543833.0,543833,"Sulbaran, Juan Carlos",1989-11-09,"6' 2""",6.167,Right,Pitcher,true,REI_MEX,Verano-2025,,
647306.0,647306,"Onyshko, Ben",1996-10-18,"6' 2""",6.167,Left,Pitcher,true,TIG_QUI,Verano-2025,,
570714.0,570714,"Vargas, César",1991-12-30,"6' 2""",6.167,Right,Pitcher,true,SUL_MON,Verano-2025,,
681938.0,681938,"Reyes, Angel",1997-10-17,"6' 2""",6.167,Right,Pitcher,true,SAR_SAL,Verano-2025,,
680970.0,680970,"Pérez, Andrew",1997-07-25,"6' 2""",6.167,Left,Pitcher,true,CHA_JAL1,Verano-2025,,
502253.0,502253,"Sanabia, Alex",1988-09-08,"6' 2""",6.167,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
641241.0,641241,"Galvan, Hector",1987-11-06,"6' 2""",6.167,Right,Pitcher,true,AGU_VER,Verano-2025,,
663537.0,663537,"Olsen, Jon",1997-05-13,"6' 2""",6.167,Right,Pitcher,true,PIR_MEX,Verano-2025,,
703722.0,703722,"Vazquez, Miguel",1995-11-18,"6' 2""",6.167,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
803197.0,803197,"Fregozo, Marco",2001-05-22,"6' 2""",6.167,Right,Pitcher,true,REI_MEX,Verano-2025,,
832570.0,832570,"Leon, Miguel",2002-12-04,"6' 2""",6.167,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
692643.0,692643,"Borges, Ernesto",2001-05-17,"6' 2""",6.167,Right,Pitcher,true,PIR_MEX,Verano-2025,,
673140.0,673140,"Leyva, Elian",1989-03-17,"6' 2""",6.167,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
691928.0,691928,"Ress, Patricio",2003-06-26,"6' 2""",6.167,Right,Pitcher,true,ACE_MEX,Verano-2025,,
642620.0,642620,"Parra, Olbis",1994-10-01,"6' 2""",6.167,Right,Pitcher,true,AGU_VER,Verano-2025,,
657228.0,657228,"Jewell, Jake",1993-05-16,"6' 2""",6.167,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
668665.0,668665,"Nogosek, Stephen",1995-01-11,"6' 2""",6.167,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
572183.0,572183,"Swilley, Matthew",1990-12-19,"6' 2""",6.167,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
666015.0,666015,"Villegas, Francisco",1997-08-31,"6' 2""",6.167,Left,Pitcher,true,GUE_MEX,Verano-2025,,
830596.0,830596,"Watanabe, Aki",2001-01-29,"6' 2""",6.167,Right,Pitcher,true,GUE_MEX,Verano-2025,,
657583.0,657583,"Gamez, Luis",1996-06-25,"6' 2""",6.167,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
835592.0,835592,"Estrella, Fernando",2007-09-07,"6' 2""",6.167,Right,Pitcher,true,GEN_MEX,Verano-2025,,
668684.0,668684,"Tully, Tanner",1994-11-30,"6' 2""",6.167,Left,Pitcher,true,GEN_MEX,Verano-2025,,
600526.0,600526,"Torres, José",1993-09-24,"6' 2""",6.167,Left,Pitcher,true,VAQ_LAG,Verano-2025,,
683138.0,683138,"Lozano, Fernando",2000-01-11,"6' 2""",6.167,Right,Pitcher,true,PER_MEX,Verano-2025,,
681671.0,681671,"Leban, Zack",1996-05-30,"6' 2""",6.167,Right,Pitcher,true,SUL_MON,Verano-2025,,
455359.0,455359,"Lara, Orlando",1985-05-20,"6' 2""",6.167,Left,Pitcher,true,AGU_VER,Verano-2025,,
664069.0,664069,"Braymer, Ben",1994-04-28,"6' 2""",6.167,Left,Pitcher,true,TOR_TIJ,Verano-2025,,
572102.0,572102,"Sampson, Keyvius",1991-01-06,"6' 2""",6.167,Right,Pitcher,true,GEN_MEX,Verano-2025,,
660623.0,660623,"Ynoa, Huascar",1998-05-28,"6' 2""",6.167,Right,Pitcher,true,CON_QUE,Verano-2025,,
694657.0,694657,"Miley, Deylen",1998-01-25,"6' 2""",6.167,Right,Pitcher,true,REI_MEX,Verano-2025,,
666721.0,666721,"Castillo, Max",1999-05-04,"6' 2""",6.167,Right,Pitcher,true,DOR_CHI,Verano-2025,,
666672.0,666672,"Torres, Jojanse",1995-08-04,"6' 2""",6.167,Right,Pitcher,true,REI_MEX,Verano-2025,,
694787.0,694787,"Burnette, Jimmy",1998-10-19,"6' 2""",6.167,Left,Pitcher,true,REI_MEX,Verano-2025,,
595018.0,595018,"Van Meter, Joe",1988-10-18,"6' 2""",6.167,Right,Pitcher,true,OLM_MEX,Verano-2025,,
700315.0,700315,"Mares, Eduardo",2003-04-11,"6' 2""",6.167,Left,Pitcher,true,GUE_MEX,Verano-2025,,
671790.0,671790,"Bolaños, Ronald",1996-08-23,"6' 2""",6.167,Right,Pitcher,true,CON_QUE,Verano-2025,,
667050.0,667050,"Gavin, Grant",1995-07-10,"6' 2""",6.167,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
663366.0,663366,"Burrows, Beau",1996-09-18,"6' 2""",6.167,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
678414.0,678414,"Acosta, Felipe",2000-04-05,"6' 2""",6.167,Right,Pitcher,true,GEN_MEX,Verano-2025,,
642607.0,642607,"Agrazal, Dario",1994-12-28,"6' 2""",6.167,Right,Pitcher,true,LEO_MEX,Verano-2025,,
671111.0,671111,"Peralta, Sammy",1998-05-10,"6' 2""",6.167,Left,Pitcher,true,AGU_VER,Verano-2025,,
815458.0,815458,"Rodriguez, Sebastian",1999-10-06,"6' 2""",6.167,Right,Pitcher,true,DOR_CHI,Verano-2025,,
676720.0,676720,"Romero, Tommy",1997-07-08,"6' 2""",6.167,Right,Pitcher,true,GUE_MEX,Verano-2025,,
487019.0,487019,"Flores, Manuel",1986-02-20,"6' 2""",6.167,Right,Pitcher,true,DOR_CHI,Verano-2025,,
676265.0,676265,"Abbott, Cory",1995-09-20,"6' 2""",6.167,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
803167.0,803167,"Lopez, Jonathan",2002-05-22,"6' 2""",6.167,Right,Pitcher,true,ACE_MEX,Verano-2025,,
664110.0,664110,"Quintero, Brandon",1994-02-02,"6' 2""",6.167,Right,Pitcher,true,LEO_MEX,Verano-2025,,
664054.0,664054,"Stashak, Cody",1994-06-04,"6' 2""",6.167,Right,Pitcher,true,PIR_MEX,Verano-2025,,
692389.0,692389,"Cervantes, Alejandro",2001-05-15,"6' 2""",6.167,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
663467.0,663467,"Bilous, Jason",1997-08-11,"6' 2""",6.167,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
676435.0,676435,"Cortijo, Harold",1998-09-29,"6' 2""",6.167,Right,Pitcher,true,PER_MEX,Verano-2025,,
616405.0,616405,"Meza, Mario",1990-11-24,"6' 3""",6.25,Right,Pitcher,true,SAR_SAL,Verano-2025,,
661255.0,661255,"López, Yoan",1993-01-02,"6' 3""",6.25,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
669796.0,669796,"Hernandez, Jose E.",1997-12-31,"6' 3""",6.25,Left,Pitcher,true,TOR_TIJ,Verano-2025,,
650895.0,650895,"Castillo, Diego",1994-01-18,"6' 3""",6.25,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
542669.0,542669,"Mendez, Roman",1990-07-25,"6' 3""",6.25,Right,Pitcher,true,CON_QUE,Verano-2025,,
691823.0,691823,"Bloch, Esteban",1999-08-06,"6' 3""",6.25,Right,Pitcher,true,GUE_MEX,Verano-2025,,
681407.0,681407,"Whitney, Blake",1996-05-25,"6' 3""",6.25,Right,Pitcher,true,GUE_MEX,Verano-2025,,
571704.0,571704,"Giles, Ken",1990-09-20,"6' 3""",6.25,Right,Pitcher,true,LEO_MEX,Verano-2025,,
680725.0,680725,"Goddard, Jackson",1996-12-12,"6' 3""",6.25,Right,Pitcher,true,ACE_MEX,Verano-2025,,
670404.0,670404,"Arias, Skylar",1997-06-30,"6' 3""",6.25,Left,Pitcher,true,ROJ_MEX,Verano-2025,,
642231.0,642231,"Yacabonis, Jimmy",1992-03-21,"6' 3""",6.25,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
811370.0,811370,"Castillo, Enrique",1996-07-30,"6' 3""",6.25,Right,Pitcher,true,TIG_QUI,Verano-2025,,
675977.0,675977,"Strotman, Drew",1996-09-03,"6' 3""",6.25,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
659275.0,659275,"Lamet, Dinelson",1992-07-18,"6' 3""",6.25,Right,Pitcher,true,AGU_VER,Verano-2025,,
656970.0,656970,"Smeltzer, Devin",1995-09-07,"6' 3""",6.25,Left,Pitcher,true,DOR_CHI,Verano-2025,,
605218.0,605218,"Edwards Jr., Carl",1991-09-03,"6' 3""",6.25,Right,Pitcher,true,TIG_QUI,Verano-2025,,
682027.0,682027,"Alldred, Cam",1996-07-25,"6' 3""",6.25,Left,Pitcher,true,SAR_SAL,Verano-2025,,
829258.0,829258,"Torres, Jose Gabriel",2000-09-05,"6' 3""",6.25,Right,Pitcher,true,LEO_MEX,Verano-2025,,
469134.0,469134,"Rogers, Esmil",1985-08-14,"6' 3""",6.25,Right,Pitcher,true,AGU_VER,Verano-2025,,
641849.0,641849,"McGarity, Aaron",1995-01-31,"6' 3""",6.25,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
608648.0,608648,"Duffey, Tyler",1990-12-27,"6' 3""",6.25,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
670288.0,670288,"Fishman, Jake",1995-02-08,"6' 3""",6.25,Left,Pitcher,true,TOR_TIJ,Verano-2025,,
608335.0,608335,"Funkhouser, Kyle",1994-03-16,"6' 3""",6.25,Right,Pitcher,true,GUE_MEX,Verano-2025,,
663793.0,663793,"Chalmers, Dakota",1996-10-08,"6' 3""",6.25,Right,Pitcher,true,CON_QUE,Verano-2025,,
814300.0,814300,"Cousin, Josimar",1998-02-18,"6' 3""",6.25,Right,Pitcher,true,REI_MEX,Verano-2025,,
669085.0,669085,"Scherff, Alex",1998-02-05,"6' 3""",6.25,Right,Pitcher,true,REI_MEX,Verano-2025,,
605521.0,605521,"Warren, Art",1993-03-23,"6' 3""",6.25,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
660431.0,660431,"Perez, Hector",1996-06-06,"6' 3""",6.25,Right,Pitcher,true,GEN_MEX,Verano-2025,,
703716.0,703716,"Cervantes, Anibal",1996-12-17,"6' 3""",6.25,Right,Pitcher,true,SAR_SAL,Verano-2025,,
607457.0,607457,"Barraclough, Kyle",1990-05-23,"6' 3""",6.25,Right,Pitcher,true,GUE_MEX,Verano-2025,,
593619.0,593619,"Tapia, Domingo",1991-08-04,"6' 3""",6.25,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
835315.0,835315,"Serna, Diego",2009-03-22,"6' 3""",6.25,Right,Pitcher,false,LEO_MEX,Verano-2025,,
682779.0,682779,"Luna, Jose",1998-12-02,"6' 3""",6.25,Right,Pitcher,true,LEO_MEX,Verano-2025,,
666208.0,666208,"Speas, Alex",1998-03-04,"6' 3""",6.25,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
622459.0,622459,"Alvarado, Cristian",1994-09-20,"6' 3""",6.25,Right,Pitcher,true,GUE_MEX,Verano-2025,,
670056.0,670056,"Baragar, Caleb",1994-04-09,"6' 3""",6.25,Left,Pitcher,true,TOR_TIJ,Verano-2025,,
690281.0,690281,"Denlinger, Theo",1996-07-10,"6' 3""",6.25,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
628709.0,628709,"Gómez, Ofreidy",1995-07-06,"6' 3""",6.25,Right,Pitcher,true,CON_QUE,Verano-2025,,
663989.0,663989,"Vespi, Nick",1995-10-10,"6' 3""",6.25,Left,Pitcher,true,DIA_ROJ,Verano-2025,,
623354.0,623354,"Zamora, Daniel",1993-04-15,"6' 3""",6.25,Left,Pitcher,true,TOR_TIJ,Verano-2025,,
623985.0,623985,"Chavez, Manuel",1993-11-22,"6' 3""",6.25,Left,Pitcher,true,GEN_MEX,Verano-2025,,
692983.0,692983,"Montilla, Emailin",1995-10-02,"6' 3""",6.25,Left,Pitcher,true,PER_MEX,Verano-2025,,
682489.0,682489,"Record, Joe",1995-01-12,"6' 3""",6.25,Right,Pitcher,true,PIR_MEX,Verano-2025,,
663336.0,663336,"Shortridge, Aaron",1997-05-29,"6' 3""",6.25,Right,Pitcher,true,BRA_MEX,Verano-2025,,
641750.0,641750,"Kiest, Tanner",1994-09-16,"6' 3""",6.25,Right,Pitcher,true,LEO_MEX,Verano-2025,,
607588.0,607588,"Johnson, Jordan",1993-09-15,"6' 3""",6.25,Right,Pitcher,true,REI_MEX,Verano-2025,,
657096.0,657096,"Webb, Braden",1995-04-25,"6' 3""",6.25,Right,Pitcher,true,GEN_MEX,Verano-2025,,
664092.0,664092,"Poppen, Sean",1994-03-15,"6' 3""",6.25,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
643588.0,643588,"Viza, Tyler",1994-10-21,"6' 3""",6.25,Right,Pitcher,true,CON_QUE,Verano-2025,,
681401.0,681401,"Green, Josh",1995-08-31,"6' 3""",6.25,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
643532.0,643532,"Sharp, Sterling",1995-05-30,"6' 3""",6.25,Right,Pitcher,true,DOR_CHI,Verano-2025,,
596720.0,596720,"Neverauskas, Dovydas",1993-01-14,"6' 3""",6.25,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
682255.0,682255,"Mayberry, Seth",2000-06-22,"6' 3""",6.25,Right,Pitcher,true,PIR_MEX,Verano-2025,,
642657.0,642657,"Ogando, Cristofer",1993-10-23,"6' 3""",6.25,Right,Pitcher,true,GEN_MEX,Verano-2025,,
622353.0,622353,"Santos, Ramon",1994-09-20,"6' 3""",6.25,Right,Pitcher,true,REI_MEX,Verano-2025,,
802949.0,802949,"Zhang, Yanlun",1997-12-16,"6' 3""",6.25,Right,Pitcher,true,DOR_CHI,Verano-2025,,
607162.0,607162,"Garcia, Onelki",1989-08-02,"6' 3""",6.25,Left,Pitcher,true,PIR_MEX,Verano-2025,,
683676.0,683676,"Cortorreal, Aneudy",1999-12-13,"6' 3""",6.25,Right,Pitcher,true,ACE_MEX,Verano-2025,,
688953.0,688953,"Brigden, Trevor",1995-09-20,"6' 3""",6.25,Right,Pitcher,true,BRA_MEX,Verano-2025,,
676785.0,676785,"Conley, Bryce",1994-08-22,"6' 3""",6.25,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
806628.0,806628,"Bustamante, Alex",2000-06-22,"6' 3""",6.25,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
668605.0,668605,"Solter, Matt",1993-06-04,"6' 3""",6.25,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
665890.0,665890,"Matias, Seuly",1998-09-04,"6' 3""",6.25,Right,Outfield,true,DOR_CHI,Verano-2025,,
641300.0,641300,"Aleaziz, Reza",1995-07-11,"6' 4""",6.333,Right,Pitcher,true,GUE_MEX,Verano-2025,,
681871.0,681871,"Villalobos, Eli",1997-06-26,"6' 4""",6.333,Right,Pitcher,true,DOR_CHI,Verano-2025,,
676766.0,676766,"Snyder, Nick",1995-10-10,"6' 4""",6.333,Right,Pitcher,true,VAQ_LAG,Verano-2025,,
622772.0,622772,"Cordero, Jimmy",1991-10-19,"6' 4""",6.333,Right,Pitcher,true,OLM_MEX,Verano-2025,,
605301.0,605301,"Jerez, Williams",1992-05-16,"6' 4""",6.333,Left,Pitcher,true,PER_MEX,Verano-2025,,
595798.0,595798,"Alaniz, R.J.",1991-06-14,"6' 4""",6.333,Right,Pitcher,true,ACE_MEX,Verano-2025,,
644396.0,644396,"Ledo, Luis",1995-05-28,"6' 4""",6.333,Right,Pitcher,true,OLM_MEX,Verano-2025,,
594056.0,594056,"Guduan, Reymin",1992-03-16,"6' 4""",6.333,Left,Pitcher,true,CON_QUE,Verano-2025,,
802591.0,802591,"Antone, Nate",1991-07-15,"6' 4""",6.333,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
598286.0,598286,"Ramirez, Nick",1989-08-01,"6' 4""",6.333,Left,Pitcher,true,ROJ_MEX,Verano-2025,,
660674.0,660674,"Guerrero, Alberto",1997-12-13,"6' 4""",6.333,Right,Pitcher,true,BRA_MEX,Verano-2025,,
691388.0,691388,"Garibay, Jonas",2000-06-07,"6' 4""",6.333,Right,Pitcher,true,BRA_MEX,Verano-2025,,
621103.0,621103,"Stankiewicz, Teddy",1993-11-25,"6' 4""",6.333,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
676689.0,676689,"Karcher, Ricky",1997-09-18,"6' 4""",6.333,Right,Pitcher,true,SAR_SAL,Verano-2025,,
605156.0,605156,"Brooks, Aaron",1990-04-27,"6' 4""",6.333,Right,Pitcher,true,GEN_MEX,Verano-2025,,
665963.0,665963,"Henry, Henry",1998-12-17,"6' 4""",6.333,Right,Pitcher,true,AGU_VER,Verano-2025,,
676951.0,676951,"Minier, Greg",1995-09-22,"6' 4""",6.333,Left,Pitcher,true,CHA_JAL1,Verano-2025,,
593417.0,593417,"Alcántara, Raúl",1992-12-04,"6' 4""",6.333,Right,Pitcher,true,LEO_MEX,Verano-2025,,
592165.0,592165,"Brennan, Brandon",1991-07-26,"6' 4""",6.333,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
664682.0,664682,"Meisinger, Ryan",1994-05-04,"6' 4""",6.333,Right,Pitcher,true,AGU_VER,Verano-2025,,
682494.0,682494,"McGrane, Jameson",1992-06-25,"6' 4""",6.333,Right,Pitcher,true,ACE_MEX,Verano-2025,,
678840.0,678840,"Robles, Benony",2000-10-01,"6' 4""",6.333,Left,Pitcher,true,OLM_MEX,Verano-2025,,
668711.0,668711,"Bennett, Nick",1997-09-01,"6' 4""",6.333,Left,Pitcher,true,VAQ_LAG,Verano-2025,,
664301.0,664301,"Charles, Wandisson",1996-09-07,"6' 4""",6.333,Right,Pitcher,true,CON_QUE,Verano-2025,,
623441.0,623441,"Wilson, Jared",1990-04-26,"6' 4""",6.333,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
593144.0,593144,"Rodríguez, Richard",1990-03-04,"6' 4""",6.333,Right,Pitcher,true,SUL_MON,Verano-2025,,
703710.0,703710,"Thompson, Darrell",1994-04-27,"6' 4""",6.333,Left,Pitcher,true,PIR_MEX,Verano-2025,,
679215.0,679215,"Ortiz, Estalin",1998-11-20,"6' 4""",6.333,Left,Pitcher,true,ACE_MEX,Verano-2025,,
669697.0,669697,"Schultz, Andrew",1997-07-31,"6' 4""",6.333,Right,Pitcher,true,REI_MEX,Verano-2025,,
592288.0,592288,"Emanuel, Kent",1992-06-04,"6' 4""",6.333,Left,Pitcher,true,DIA_ROJ,Verano-2025,,
597113.0,597113,"Johnson, DJ",1989-08-30,"6' 4""",6.333,Right,Pitcher,true,TIG_QUI,Verano-2025,,
593140.0,593140,"Feliz, Michael",1993-06-28,"6' 4""",6.333,Right,Pitcher,true,LEO_MEX,Verano-2025,,
687956.0,687956,"Francisco, Carlos A.",1999-07-02,"6' 4""",6.333,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
835985.0,835985,"Miller, Brady",1999-10-19,"6' 4""",6.333,Right,Pitcher,true,ACE_MEX,Verano-2025,,
607188.0,607188,"Faria, Jake",1993-07-30,"6' 4""",6.333,Right,Pitcher,true,GUE_MEX,Verano-2025,,
672839.0,672839,"Morales, Francisco",1999-10-27,"6' 4""",6.333,Right,Pitcher,true,ACE_MEX,Verano-2025,,
656889.0,656889,"Rhoades, Jeremy",1993-02-12,"6' 4""",6.333,Right,Pitcher,true,ACE_MEX,Verano-2025,,
521655.0,521655,"Font, Wilmer",1990-05-24,"6' 4""",6.333,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
641461.0,641461,"Clifton, Trevor",1995-05-11,"6' 4""",6.333,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
669183.0,669183,"Gambrell, Grant",1997-11-21,"6' 4""",6.333,Right,Pitcher,true,OLM_MEX,Verano-2025,,
815275.0,815275,"Bermudez, Gael",2004-12-03,"6' 4""",6.333,Right,Pitcher,true,TIG_QUI,Verano-2025,,
669804.0,669804,"Jesus, Angel De",1997-02-13,"6' 4""",6.333,Right,Pitcher,true,REI_MEX,Verano-2025,,
621343.0,621343,"Tenuta, Matt",1993-12-16,"6' 4""",6.333,Left,Pitcher,true,VAQ_LAG,Verano-2025,,
672755.0,672755,"Acosta, Aldry",1999-09-07,"6' 4""",6.333,Right,Pitcher,true,AGU_VER,Verano-2025,,
543594.0,543594,"Nolin, Sean",1989-12-26,"6' 4""",6.333,Left,Pitcher,true,PIR_MEX,Verano-2025,,
805715.0,805715,"Castaneda, Rafael",2004-05-18,"6' 4""",6.333,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
656798.0,656798,"Nix, Jacob",1996-01-09,"6' 4""",6.333,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
621079.0,621079,"Wiles, Collin",1994-05-30,"6' 4""",6.333,Right,Pitcher,true,BRA_MEX,Verano-2025,,
683014.0,683014,"Guasch, Richard",1998-04-10,"6' 4""",6.333,Right,Pitcher,true,REI_MEX,Verano-2025,,
571736.0,571736,"Hall, Brooks",1990-06-26,"6' 5""",6.417,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
681826.0,681826,"DuBord, Alex",1996-12-04,"6' 5""",6.417,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
500610.0,500610,"Guerra, Deolis",1989-04-17,"6' 5""",6.417,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
663723.0,663723,"West, Derek",1996-12-02,"6' 5""",6.417,Right,Pitcher,true,LEO_MEX,Verano-2025,,
670405.0,670405,"Young, Christian",1996-05-19,"6' 5""",6.417,Right,Pitcher,true,ACE_MEX,Verano-2025,,
594029.0,594029,"Rodriguez, Bryan",1991-07-06,"6' 5""",6.417,Right,Pitcher,true,TOR_TIJ,Verano-2025,,
691839.0,691839,"Jones, Joe",1995-07-22,"6' 5""",6.417,Right,Pitcher,true,PER_MEX,Verano-2025,,
676726.0,676726,"Muller, Chris",1996-04-22,"6' 5""",6.417,Right,Pitcher,true,ACE_MEX,Verano-2025,,
543934.0,543934,"Wilson, Tyler",1989-12-24,"6' 5""",6.417,Right,Pitcher,false,REI_MEX,Verano-2025,,
592709.0,592709,"Rutckyj, Evan",1992-01-31,"6' 5""",6.417,Left,Pitcher,true,TIG_QUI,Verano-2025,,
622609.0,622609,"Villarroel, Hector",1995-08-12,"6' 5""",6.417,Left,Pitcher,true,PER_MEX,Verano-2025,,
668720.0,668720,"Peterson, Todd",1998-01-22,"6' 5""",6.417,Right,Pitcher,true,DOR_CHI,Verano-2025,,
670154.0,670154,"Blackwood, Nolan",1995-03-16,"6' 5""",6.417,Right,Pitcher,true,OLM_MEX,Verano-2025,,
663778.0,663778,"Bordner, Sam",1996-10-16,"6' 5""",6.417,Right,Pitcher,true,ROJ_MEX,Verano-2025,,
595939.0,595939,"Ellis, Chris",1992-09-22,"6' 5""",6.417,Right,Pitcher,true,SUL_MON,Verano-2025,,
663642.0,663642,"Smith, Josh",1997-02-05,"6' 5""",6.417,Left,Pitcher,true,BRA_MEX,Verano-2025,,
681808.0,681808,"Vallimont, Chris",1997-03-18,"6' 5""",6.417,Right,Pitcher,true,BRA_MEX,Verano-2025,,
607219.0,607219,"Romano, Sal",1993-10-12,"6' 5""",6.417,Right,Pitcher,true,GUE_MEX,Verano-2025,,
676606.0,676606,"Margevicius, Nick",1996-06-18,"6' 5""",6.417,Left,Pitcher,true,ROJ_MEX,Verano-2025,,
694300.0,694300,"Barringer, Shane",1998-05-23,"6' 5""",6.417,Left,Pitcher,true,REI_MEX,Verano-2025,,
624427.0,624427,"Gonsalves, Stephen",1994-07-08,"6' 5""",6.417,Left,Pitcher,true,CHA_JAL1,Verano-2025,,
676084.0,676084,"Bremer, Noah",1996-05-13,"6' 5""",6.417,Right,Pitcher,true,REI_MEX,Verano-2025,,
676337.0,676337,"Higgins, Connor",1996-07-21,"6' 5""",6.417,Left,Pitcher,true,TIG_QUI,Verano-2025,,
694756.0,694756,"Woodward, J.P.",1998-11-13,"6' 6""",6.5,Left,Pitcher,true,GUE_MEX,Verano-2025,,
607755.0,607755,"Vasquez, Andrew",1993-09-14,"6' 6""",6.5,Left,Pitcher,true,ROJ_MEX,Verano-2025,,
642601.0,642601,"Cruz, Oscar De La",1995-03-04,"6' 6""",6.5,Right,Pitcher,true,REI_MEX,Verano-2025,,
650496.0,650496,"Mejía, J.C.",1996-08-26,"6' 6""",6.5,Right,Pitcher,true,DIA_ROJ,Verano-2025,,
622256.0,622256,"Weigel, Patrick",1994-07-08,"6' 6""",6.5,Right,Pitcher,true,SAR_SAL,Verano-2025,,
624586.0,624586,"Hoyt, James",1986-09-30,"6' 6""",6.5,Right,Pitcher,true,PIR_MEX,Verano-2025,,
686842.0,686842,"Moore, McKinley",1998-08-24,"6' 6""",6.5,Right,Pitcher,true,CHA_JAL1,Verano-2025,,
681473.0,681473,"McKay, Tyler",1997-08-18,"6' 6""",6.5,Right,Pitcher,true,PER_MEX,Verano-2025,,
663684.0,663684,"Wolf, Adam",1996-12-26,"6' 6""",6.5,Left,Pitcher,true,BRA_MEX,Verano-2025,,
656382.0,656382,"Doyle, Tommy",1996-05-01,"6' 6""",6.5,Right,Pitcher,true,LEO_MEX,Verano-2025,,
